GAMA;RAJ2000;DEJ2000;rPmag;zh;q_zh;G;Sp;ph;umag;gmag;rmag;imag;zmag;Jmag;Kmag;rSmag;Sloan;DR6;SDSS-ID;ZID
   7086;175.57031;+00.63880;18.4480; 0.31079;4;12;Sp;rd;22.0032;19.9848;18.4517;17.8658;17.6150;17.1255;16.5858;18.4639;Sloan;DR6;588848900984471778;G12_Y1_BN1_245
   7087;175.58082;+00.68277;19.3155;-2.00000;4;  ;Sp;rd;21.3719;20.3078;19.3136;18.8677;18.6991;18.0543;17.5784;19.3665;Sloan;DR6;588848900984471780;G12_Y3_017_018
   7088;175.59127;+00.66874;18.7137; 0.30809;4;12;Sp;rd;20.8102;19.8728;18.7389;18.2730;17.9512;18.0858;17.0295;18.5987;Sloan;DR6;588848900984471784;G12_Y1_BN1_247
   7089;175.60256;+00.65935;19.0556;-2.00000;4;  ;Sp;rd;22.6555;20.2447;18.9509;18.3721;18.1274;17.9360;17.1841;18.9071;Sloan;DR6;588848900984471789;G12_Y3_021_208
   7090;175.63942;+00.80208;19.2107;-2.00000;4;  ;Sp;rd;22.1268;20.6349;19.2282;18.7121;18.8090;18.1769;17.6974;19.2011;Sloan;DR6;588848900984471801;G12_Y1_ND1_317
   7091;175.55902;+00.65927;19.7155;-2.00000;3;  ;Sp;rd;22.8774;21.4776;19.6221;19.0327;18.6945;18.0931;17.6109;19.5331;Sloan;DR6;588848900984471808;G12_Y3_021_205
   7092;175.55636;+00.66046;19.6510;-2.00000;4;  ;Sp;rd;21.3996;20.9196;19.5698;19.1485;18.8275;18.7423;17.4626;19.8104;Sloan;DR6;588848900984471809;G12_Y2_041_049
   7093;175.51789;+00.80571;19.1034;-2.00000;4;  ;Sp;rd;20.8806;19.8165;19.0808;18.7331;18.5602;18.6072;17.8948;19.1885;Sloan;DR6;588848900984471847;G12_Y3_017_008
   7094;175.61545;+00.78072;19.3042;-2.00000;4;  ;Sp;rd;21.1820;20.2118;19.3170;19.0322;18.8212;18.7039;18.4392;19.4400;Sloan;DR6;588848900984471902;G12_Y1_ND1_318
   7095;175.49338;+00.80650;19.6260;-2.00000;4;  ;Sp;rd;21.6284;20.7274;19.6462;19.1995;18.7226;18.7322;17.9973;19.9489;Sloan;DR6;588848900984471938;G12_Y2_023_055
   7096;175.52970;+00.80300;19.6439;-2.00000;4;  ;Sp;rd;22.4861;20.7583;19.6215;19.0264;18.7540;18.2945;17.8369;19.7876;Sloan;DR6;588848900984472050;G12_Y2_023_053
   7097;175.67520;+00.75477;18.4443; 0.24865;4;12;Sp;rd;21.1264;19.5055;18.2437;17.5612;17.4104;17.1887;16.6704;18.0941;Sloan;DR6;588848900984537130;G12_Y1_BN1_264
   7099;175.75457;+00.65740;19.7667;-2.00000;2;  ;Sp;sd;       ;       ;       ;       ;       ;       ;19.0702;21.0318;Sloan;DR6;588848900984537196;G12_Y3_021_214
   7100;175.65719;+00.76981;18.9316; 0.08986;4;12;Sp;rd;20.0797;19.2715;18.9189;18.6874;18.4771;18.6835;18.5317;18.9261;Sloan;DR6;588848900984537224;G12_Y1_BN1_267
   7101;175.66881;+00.67928;19.5614;-2.00000;4;  ;Sp;rd;       ;20.8580;19.5538;18.9000;18.7076;18.0832;17.7989;18.8784;Sloan;DR6;588848900984537234;G12_Y3_021_211
   7102;175.67173;+00.71785;17.7294; 0.30270;5;12;Sp;rd;21.7800;19.2466;17.7828;17.2657;16.9415;16.5260;16.1462;17.4227;Sloan;DR6;588848900984537237;79880582359678976
   7103;175.68131;+00.79169;18.1891; 0.09021;4;12;Sp;rd;19.6832;18.6661;18.1788;17.8203;17.7649;17.4308;17.4228;18.2248;Sloan;DR6;588848900984537246;G12_Y1_BN1_258
   7104;175.71228;+00.83237;17.4241; 0.07500;4;12;Sp;rd;19.2459;18.0733;17.4465;17.0498;16.7975;16.4279;16.3956;17.4991;Sloan;DR6;588848900984537258;2dF_TGN446Z155
   7105;175.71238;+00.78210;19.4526;-2.00000;4;  ;Sp;rd;21.4542;20.2997;19.4458;19.0458;18.7592;18.2419;17.9086;19.5897;Sloan;DR6;588848900984537261;G12_Y3_021_218
   7106;175.75451;+00.80710;19.3730;-2.00000;4;  ;Sp;rd;21.1675;19.9519;19.3965;19.1345;18.8613;18.8646;18.8209;19.5157;Sloan;DR6;588848900984537292;G12_Y2_041_033
   7107;175.78889;+00.73328;18.3851; 0.12049;4;12;Sp;rd;19.7011;18.8228;18.3296;17.9617;17.8188;17.8140;17.4424;18.3746;Sloan;DR6;588848900984537299;G12_Y1_BN1_253
   7108;175.78663;+00.73318;19.3368;-2.00000;4;  ;Sp;rd;19.8110;19.2587;19.1093;18.8134;19.1668;19.3278;18.7411;19.7581;Sloan;DR6;588848900984537301;G12_Y1_BND1_260
   7109;175.64905;+00.76811;18.8389; 0.30737;4;12;Sp;rd;       ;20.3744;18.9033;18.3871;18.1111;17.6878;17.1657;18.4638;Sloan;DR6;588848900984537316;G12_Y1_BN1_255
   7110;175.65565;+00.82442;19.2034;-2.00000;4;  ;Sp;rd;23.2230;20.9022;19.2073;18.7137;18.4953;17.8730;17.5402;18.6883;Sloan;DR6;588848900984537318;G12_Y3_017_006
   7111;175.65787;+00.66404;19.0749;-2.00000;4;  ;Sp;rd;21.6906;20.8427;19.0001;18.3026;17.8648;17.2483;17.1757;19.3292;Sloan;DR6;588848900984537320;G12_Y1_ND1_322
   7112;175.66520;+00.69284;18.8281; 0.30715;4;12;Sp;rd;21.1403;20.0644;18.8184;18.3487;17.9870;17.4957;17.0444;18.7184;Sloan;DR6;588848900984537324;G12_Y1_BN1_257
   7113;175.67536;+00.69877;19.3246;-2.00000;4;  ;Sp;rd;22.7803;20.7225;19.3123;18.7405;18.4131;17.9353;17.4461;19.2342;Sloan;DR6;588848900984537327;G12_Y1_ND1_329
   7114;175.68409;+00.71713;19.3735;-2.00000;2;  ;Sp;rd;22.5961;20.7210;19.3691;19.0567;18.8033;18.6463;18.0010;18.8239;Sloan;DR6;588848900984537332;G12_Y3_017_014
   7115;175.71496;+00.82445;19.4752;-2.00000;4;  ;Sp;rd;21.7554;20.5135;19.4768;18.9386;18.6221;18.2880;17.5147;19.6290;Sloan;DR6;588848900984537337;G12_Y3_021_222
   7116;175.72346;+00.74531;18.9370; 0.30610;4;12;Sp;rd;21.3999;20.3497;18.9087;18.4449;18.1134;17.6391;17.2496;19.0952;Sloan;DR6;588848900984537341;G12_Y1_ND1_330
   7117;175.73766;+00.72260;18.9324; 0.26139;4;12;Sp;rd;21.8411;20.3081;18.8834;18.3693;18.0789;17.7260;17.2647;19.0375;Sloan;DR6;588848900984537343;G12_Y1_BN1_262
   7118;175.74100;+00.72248;18.4011; 0.23372;4;12;Sp;rd;20.9325;19.4962;18.4512;17.9657;17.7596;17.3047;16.8258;18.5798;Sloan;DR6;588848900984537345;G12_Y1_BND1_257
   7119;175.77136;+00.68270;18.3578; 0.28536;4;12;Sp;rd;21.7557;19.7497;18.4007;17.8186;17.5623;17.1596;16.7541;18.5982;Sloan;DR6;588848900984537350;G12_Y1_BN1_263
   7120;175.65659;+00.69428;19.5175;-2.00000;4;  ;Sp;rd;21.6836;21.1285;19.5373;18.9406;18.5759;18.3415;17.5300;19.2728;Sloan;DR6;588848900984537358;G12_Y3_017_016
   7121;175.69223;+00.74018;19.4746;-2.00000;4;  ;Sp;rd;       ;21.1662;19.4197;18.6126;18.2365;17.8091;17.0380;19.6066;Sloan;DR6;588848900984537363;G12_Y2_041_039
   7122;175.72152;+00.64817;19.6658;-2.00000;4;  ;Sp;rd;       ;21.1750;19.6749;19.0001;19.0037;18.3634;17.6740;19.1365;Sloan;DR6;588848900984537369;G12_Y3_021_209
   7123;175.74307;+00.76778;19.3165;-2.00000;4;  ;Sp;rd;20.8633;20.2414;19.2235;18.6050;18.0470;17.6216;17.3542;19.3893;Sloan;DR6;588848900984537376;G12_Y1_ND1_333
   7124;175.64986;+00.67621;19.3333;-2.00000;4;  ;Sp;rd;20.6981;20.2660;19.2511;18.9063;18.5257;17.8495;17.5823;19.2322;Sloan;DR6;588848900984537395;G12_Y3_017_017
   7125;175.74700;+00.83188;19.2731;-2.00000;3;  ;Sp;rd;20.5447;19.5067;19.2995;19.0423;18.9332;19.2920;19.3149;19.4187;Sloan;DR6;588848900984537440;G12_Y3_010_169
   7126;175.78118;+00.70242;19.5646;-2.00000;3;  ;Sp;rd;21.3472;20.7160;19.5252;19.0868;18.7125;18.5552;17.8350;19.7040;Sloan;DR6;588848900984537963;G12_Y3_021_212
   7130;175.80965;+00.76310;18.8347; 0.07563;4;12;Sp;sd;20.2826;       ;       ;       ;18.5120;18.1978;18.2817;18.4249;Sloan;DR6;588848900984602647;G12_Y1_BN1_275
   7132;175.81962;+00.73451;19.0376;-2.00000;1;  ;Sp;sd;       ;       ;       ;       ;       ;18.6474;       ;       ;Sloan;DR6;588848900984602667;G12_Y1_ND1_337
   7133;175.91399;+00.73328;19.3192;-2.00000;4;  ;Sp;sd;       ;       ;19.1658;18.5509;18.2392;17.9214;17.6646;19.2735;Sloan;DR6;588848900984602753;G12_Y1_ND1_345
   7134;175.91447;+00.73440;19.7420;-2.00000;4;  ;Sp;sd;       ;       ;       ;       ;       ;       ;       ;20.2650;Sloan;DR6;588848900984602754;G12_Y3_010_156
   7135;175.93867;+00.63961;18.8335; 0.06357;4;12;Sp;sd;20.2386;       ;       ;       ;19.4208;19.5237;       ;       ;Sloan;DR6;588848900984602772;G12_Y1_BN1_281
   7136;175.79249;+00.71734;18.4628; 0.29673;4;12;Sp;rd;20.1775;19.3675;18.4050;18.0500;17.8908;17.4272;17.0068;18.5123;Sloan;DR6;588848900984602793;G12_Y1_ND1_335
   7137;175.79122;+00.74217;18.7497; 0.13836;4;12;Sp;rd;20.5804;19.3667;18.7399;18.3642;18.1321;17.8278;17.6702;18.7567;Sloan;DR6;588848900984602795;G12_Y1_BN1_265
   7138;175.81737;+00.64688;18.1206; 0.11810;3;12;Sp;rd;19.8962;18.7517;18.1295;17.7551;17.5160;17.3198;17.0790;18.1888;Sloan;DR6;588848900984602816;2dF_TGN377Z208
   7139;175.82831;+00.74787;16.9638; 0.07567;4;12;Sp;rd;18.1137;16.5318;16.0822;15.1858;15.7717;15.1751;15.9462;16.9422;Sloan;DR6;588848900984602832;79880582514868224
   7140;175.85243;+00.70248;17.6189; 0.13341;5;12;Sp;rd;19.8852;18.4800;17.6221;17.1637;16.8486;16.1044;15.9236;17.6513;Sloan;DR6;588848900984602841;79880582527451136
   7141;175.87242;+00.77373;19.2511;-2.00000;4;  ;Sp;rd;20.9231;19.9776;19.2120;18.8359;18.6553;18.4661;18.0060;19.2866;Sloan;DR6;588848900984602854;G12_Y3_010_161
   7142;175.89916;+00.73298;19.0611;-2.00000;3;  ;Sp;rd;21.4564;19.7606;19.0623;18.6576;18.4619;18.2921;18.1383;19.1255;Sloan;DR6;588848900984602871;G12_Y3_021_223
   7143;175.90844;+00.64298;19.0133;-2.00000;4;  ;Sp;rd;20.0534;19.3233;19.0280;18.7683;18.5802;18.4397;18.7652;19.1661;Sloan;DR6;588848900984602879;G12_Y3_021_215
   7144;175.79703;+00.74594;19.1144;-2.00000;4;  ;Sp;rd;       ;20.6305;19.0788;18.5322;18.2628;17.9092;17.3671;18.7563;Sloan;DR6;588848900984602893;G12_Y1_ND1_336
   7145;175.80547;+00.71373;19.5690;-2.00000;3;  ;Sp;rd;22.1412;20.8808;19.5291;19.0677;18.6003;18.2574;18.1125;19.6992;Sloan;DR6;588848900984602896;G12_Y3_021_216
   7146;175.80572;+00.82715;19.5211;-2.00000;4;  ;Sp;rd;       ;21.2515;19.5702;18.9000;18.6307;17.9804;17.3949;19.7152;Sloan;DR6;588848900984602898;G12_Y2_015_164
   7147;175.80630;+00.76937;18.8787; 0.15492;4;12;Sp;rd;21.2090;19.6595;18.6821;18.0561;17.9125;17.4598;16.7794;18.7800;Sloan;DR6;588848900984602899;G12_Y1_BND1_261
   7148;175.81120;+00.72639;19.4950;-2.00000;4;  ;Sp;rd;22.1866;21.0473;19.4660;18.9295;18.5260;18.1647;17.6944;19.5972;Sloan;DR6;588848900984602900;G12_Y3_021_226
   7149;175.81786;+00.83805;18.2164; 0.30468;4;12;Sp;rd;19.8295;19.2262;18.2594;17.8199;17.5755;17.2939;16.7154;18.3179;Sloan;DR6;588848900984602904;G12_Y1_BN1_279
   7150;175.81896;+00.67919;19.3870;-2.00000;4;  ;Sp;rd;23.7529;20.7786;19.3939;18.6794;18.3189;17.9656;17.3691;19.4813;Sloan;DR6;588848900984602906;G12_Y1_ND1_340
   7151;175.83933;+00.67512;19.6685;-2.00000;3;  ;Sp;rd;22.3035;21.2616;19.6171;19.0662;18.7057;18.4953;17.7545;19.7003;Sloan;DR6;588848900984602908;G12_Y3_021_213
   7154;175.86780;+00.70196;19.2178;-2.00000;3;  ;Sp;rd;21.9908;20.1656;19.1706;18.6996;18.4554;17.8467;17.4661;19.3043;Sloan;DR6;588848900984602923;G12_Y3_021_217
   7155;175.92306;+00.79250;19.0124;-2.00000;4;  ;Sp;rd;23.4647;20.4390;19.0211;18.4878;18.2615;17.8895;17.3511;19.0706;Sloan;DR6;588848900984602933;G12_Y1_BN1_282
   7156;175.92195;+00.79457;19.2852;-2.00000;4;  ;Sp;rd;       ;20.4410;19.1248;18.4793;18.1172;17.6786;17.2695;18.8451;Sloan;DR6;588848900984602934;G12_Y1_ND1_342
   7157;175.92212;+00.64747;18.6455; 0.27602;4;12;Sp;rd;20.9130;19.6697;18.5918;18.2450;17.7311;17.7074;17.1204;18.5999;Sloan;DR6;588848900984602938;G12_Y1_BN1_278
   7158;175.93031;+00.75090;19.4238;-2.00000;4;  ;Sp;rd;21.1257;20.3214;19.4268;19.1764;18.9201;18.4224;18.1491;19.4884;Sloan;DR6;588848900984602941;G12_Y3_021_229
   7159;175.93683;+00.81215;19.6472;-2.00000;3;  ;Sp;rd;24.0484;21.0465;19.6231;19.1394;18.7390;18.3712;17.7039;19.7681;Sloan;DR6;588848900984602947;G12_Y3_021_246
   7160;175.79161;+00.68999;19.5612; 0.45497;4;12;Sp;rd;21.8937;20.9781;19.5173;18.7060;18.3196;17.7238;17.1641;19.8126;Sloan;DR6;588848900984602950;79880582519062528
   7161;175.84033;+00.67776;19.7256;-2.00000;0;  ;Sp;rd;       ;21.2665;19.7564;19.2674;18.8407;18.7121;17.8121;19.9091;Sloan;DR6;588848900984602962;
   7162;175.80012;+00.80287;19.4628;-2.00000;4;  ;Sp;rd;21.3223;20.2448;19.5188;19.1157;19.0669;18.4309;17.9798;19.6928;Sloan;DR6;588848900984602973;G12_Y3_010_166
   7163;175.81136;+00.69140;19.5644;-2.00000;4;  ;Sp;rd;21.2604;20.5563;19.5655;19.2419;18.9263;18.8177;18.3279;19.6537;Sloan;DR6;588848900984602978;G12_Y3_010_159
   7164;175.84003;+00.83872;19.6541;-2.00000;4;  ;Sp;rd;21.0527;20.3847;19.5874;19.3211;19.1867;18.2758;18.3769;19.4774;Sloan;DR6;588848900984602997;G12_Y2_032_160
   7165;175.84044;+00.72438;19.6282;-2.00000;4;  ;Sp;rd;21.2253;20.4502;19.5902;19.2342;19.1707;19.0942;18.5311;19.8409;Sloan;DR6;588848900984602999;G12_Y3_021_224
   7166;175.86586;+00.75635;19.3446;-2.00000;4;  ;Sp;rd;20.2026;20.2497;19.3562;19.0776;18.5219;19.2894;18.2423;19.5894;Sloan;DR6;588848900984603020;G12_Y3_010_160
   7167;175.90997;+00.69902;18.9207; 0.10591;4;12;Sp;rd;20.0734;19.3689;18.9331;18.6361;18.6897;18.1245;18.6928;19.0390;Sloan;DR6;588848900984603049;G12_Y1_BN1_283
   7168;175.91821;+00.77344;19.7896;-2.00000;4;  ;Sp;rd;21.3558;20.3629;19.8197;19.4977;19.5692;19.1585;19.3520;19.9166;Sloan;DR6;588848900984603053;G12_Y3_021_225
   7169;175.92145;+00.81682;19.2139;-2.00000;4;  ;Sp;rd;21.0852;20.0371;19.2355;18.9798;18.6575;18.2859;17.7814;19.3031;Sloan;DR6;588848900984603055;G12_Y3_021_237
   7170;175.84369;+00.68421;19.7875;-2.00000;3;  ;Sp;rd;21.1598;20.7515;19.8062;19.4054;19.0638;18.9965;18.2567;19.8428;Sloan;DR6;588848900984603232;G12_Y3_021_220
   7171;175.94543;+00.69052;19.3922;-2.00000;4;  ;Sp;rd;22.8511;22.1868;21.6282;20.1463;21.3914;       ;20.7823;18.6608;Sloan;DR6;588848900984668170;G12_Y1_ND1_349
   7175;176.00791;+00.65447;19.4341;-2.00000;4;  ;Sp;rd;20.6149;19.8332;19.4385;19.3262;19.4783;19.0379;19.1089;19.4969;Sloan;DR6;588848900984668298;G12_Y3_010_148
   7176;176.01762;+00.76220;18.6965; 0.12530;4;12;Sp;rd;20.9802;19.5491;18.6782;18.2889;18.0474;17.7604;17.7108;18.7251;Sloan;DR6;588848900984668305;G12_Y1_BN1_298
   7177;176.02389;+00.77345;18.8350; 0.29751;4;12;Sp;rd;19.4149;19.1525;18.8320;18.9237;18.7468;18.8307;18.5387;18.9072;Sloan;DR6;588848900984668310;G12_Y1_BND1_277
   7178;176.03452;+00.73392;19.7648;-2.00000;3;  ;Sp;rd;21.4476;20.5052;19.7872;20.0899;19.7128;20.8476;20.2575;20.2812;Sloan;DR6;588848900984668318;G12_Y3_021_228
   7179;176.04457;+00.76614;18.8452; 0.10124;4;12;Sp;rd;21.3933;19.6583;18.8752;18.4283;18.1839;17.8596;17.3555;18.9689;Sloan;DR6;588848900984668329;G12_Y1_BN1_307
   7180;176.06572;+00.78005;19.1823;-2.00000;3;  ;Sp;rd;20.4758;20.1661;18.9984;18.4047;18.0827;17.6449;17.1045;18.7126;Sloan;DR6;588848900984668341;G12_Y3_010_152
   7181;176.08040;+00.74523;19.5201;-2.00000;3;  ;Sp;rd;22.2024;20.3965;19.3799;18.8095;18.6835;18.0397;17.6425;19.2975;Sloan;DR6;588848900984668353;G12_Y3_010_149
   7182;176.08535;+00.80360;17.7849; 0.10620;4;12;Sp;rd;20.7174;18.6747;17.7590;17.3644;17.0475;16.6625;16.5543;17.7579;Sloan;DR6;588848900984668357;2dF_TGN377Z180
   7183;175.95032;+00.71513;19.4069;-2.00000;4;  ;Sp;rd;22.6551;20.8082;19.3538;18.8453;18.4912;18.0542;17.5072;19.4446;Sloan;DR6;588848900984668370;G12_Y3_021_235
   7184;175.99309;+00.70119;19.2592;-2.00000;4;  ;Sp;rd;20.6842;19.8431;19.2604;18.9052;18.7565;18.4226;18.2094;19.3190;Sloan;DR6;588848900984668377;G12_Y3_010_151
   7185;175.99333;+00.73863;19.6207;-2.00000;4;  ;Sp;rd;22.6546;20.7276;19.6374;19.2096;19.0086;18.6728;18.0022;19.6998;Sloan;DR6;588848900984668379;G12_Y2_015_149
   7186;176.00695;+00.63774;19.4800;-2.00000;3;  ;Sp;rd;22.4801;21.0699;19.4611;18.9643;18.5740;18.2145;17.5836;19.4634;Sloan;DR6;588848900984668383;G12_Y3_010_147
   7187;176.00906;+00.75893;19.0698;-2.00000;3;  ;Sp;rd;21.4731;20.0375;19.0443;18.5228;18.2088;17.8783;17.3896;19.1090;Sloan;DR6;588848900984668384;G12_Y3_021_243
   7188;176.03475;+00.71704;18.9695; 0.28664;4;12;Sp;rd;20.7830;19.8490;18.9812;18.6604;18.3009;18.3287;18.0179;19.0179;Sloan;DR6;588848900984668385;G12_Y1_BN1_297
   7189;176.04641;+00.66514;19.2367;-2.00000;4;  ;Sp;rd;21.9872;20.5722;19.2334;18.6026;18.4041;17.7039;17.2455;19.1831;Sloan;DR6;588848900984668387;G12_Y1_ND1_356
   7190;176.05579;+00.64373;19.6987;-2.00000;3;  ;Sp;rd;22.2654;21.1934;19.7262;19.2676;19.0306;18.6738;18.0398;19.7553;Sloan;DR6;588848900984668388;G12_Y3_010_144
   7191;176.06774;+00.74096;19.4864;-2.00000;4;  ;Sp;rd;21.8110;20.9404;19.4639;18.9038;18.6691;18.2428;17.6903;18.8585;Sloan;DR6;588848900984668391;G12_Y2_015_145
   7192;176.07267;+00.78539;18.6657; 0.29664;4;12;Sp;rd;22.6735;20.1383;18.7168;18.1708;18.0450;17.4424;17.0790;18.0818;Sloan;DR6;588848900984668392;G12_Y1_BN1_305
   7193;176.07653;+00.76842;18.7594; 0.29837;4;12;Sp;rd;20.7139;19.8828;18.7497;18.2769;18.0894;17.5596;16.9870;18.3026;Sloan;DR6;588848900984668393;G12_Y1_BND1_280
   7194;176.08598;+00.82451;19.5071;-2.00000;3;  ;Sp;rd;23.2173;20.8577;19.4569;18.9512;18.5109;18.4016;17.7455;19.1108;Sloan;DR6;588848900984668394;G12_Y3_021_265
   7195;175.96880;+00.83201;19.1611;-2.00000;4;  ;Sp;rd;19.6387;19.5090;18.9480;18.5767;18.4362;18.3301;18.0619;18.8532;Sloan;DR6;588848900984668418;G12_Y1_ND1_343
   7196;175.99795;+00.67473;19.2174;-2.00000;4;  ;Sp;rd;20.4990;19.5160;19.2228;19.0127;18.9886;18.6812;18.6797;19.1810;Sloan;DR6;588848900984668436;G12_Y1_ND1_353
   7197;176.01818;+00.67936;19.6725;-2.00000;4;  ;Sp;rd;20.9089;19.9835;19.6002;19.3298;19.5346;19.4686;19.1805;19.6331;Sloan;DR6;588848900984668449;G12_Y3_021_231
   7198;175.96385;+00.76943;19.5353;-2.00000;1;  ;Sp;rd;21.2865;20.6666;19.5204;18.9948;18.5990;18.1276;17.5813;19.6482;Sloan;DR6;588848900984668616;G12_Y2_015_153
   7199;176.02544;+00.70783;19.6446;-2.00000;4;  ;Sp;rd;21.2077;20.0490;19.5887;19.2369;19.0733;18.7847;19.0994;19.4537;Sloan;DR6;588848900984668783;G12_Y3_021_238
   7200;176.04175;+00.63618;19.4895;-2.00000;3;  ;Sp;rd;21.6536;20.5664;19.4938;19.1524;18.7631;18.5116;18.0180;19.5587;Sloan;DR6;588848900984668825;G12_Y3_021_175
   7201;176.08852;+00.68302;19.4828;-2.00000;3;  ;Sp;rd;21.5444;20.6332;19.4756;19.0707;18.6248;18.5099;17.8248;19.2813;Sloan;DR6;588848900984668985;G12_Y3_021_256
   7202;176.10135;+00.75820;19.5317;-2.00000;4;  ;Sp;sd;20.4238;19.9704;       ;       ;19.2321;19.3314;19.3561;19.8155;Sloan;DR6;588848900984733708;G12_Y3_010_145
   7203;176.12184;+00.76703;17.6732; 0.09317;5;12;Sp;rd;19.6935;18.5166;17.6672;17.2436;16.9020;16.6727;16.5110;17.4608;Sloan;DR6;588848900984733843;79880582867189760
   7204;176.15240;+00.77220;19.6118;-2.00000;4;  ;Sp;rd;21.3167;20.2875;19.5930;19.1092;18.8871;18.7554;18.5844;19.6512;Sloan;DR6;588848900984733857;G12_Y2_015_140
   7205;176.15374;+00.68036;18.5694; 0.13299;4;12;Sp;rd;19.9692;18.9797;18.5890;18.4038;18.2531;18.2618;18.1774;18.6223;Sloan;DR6;588848900984733859;G12_Y1_BN1_318
   7206;176.16409;+00.74956;16.7102; 0.09339;5;12;Sp;rd;18.3957;17.2553;16.6737;16.3390;16.2292;15.9511;15.8059;16.6640;Sloan;DR6;588848900984733870;79880582850412544
   7207;176.16442;+00.72135;19.2933;-2.00000;4;  ;Sp;rd;20.6633;19.7253;19.2972;19.0355;18.9088;18.8719;18.7233;19.3554;Sloan;DR6;588848900984733875;G12_Y1_ND1_361
   7208;176.17703;+00.66315;19.6333;-2.00000;4;  ;Sp;rd;21.8857;20.4274;19.6244;19.2723;19.0959;18.6335;18.9767;19.7192;Sloan;DR6;588848900984733882;G12_Y3_010_135
   7209;176.18586;+00.65651;16.3337; 0.09290;5;12;Sp;rd;18.5021;17.0999;16.3116;15.9063;15.6756;15.2611;15.1680;16.1378;Sloan;DR6;588848900984733890;79880582879772672
   7210;176.21412;+00.75802;17.3495; 0.12547;5;12;Sp;rd;19.4221;18.1220;17.3677;16.9626;16.6997;16.3745;16.2273;17.3219;Sloan;DR6;588848900984733914;79880582846218240
   7211;176.22412;+00.70775;18.8397; 0.23398;4;12;Sp;rd;21.0524;20.0921;18.8506;18.4106;18.1045;17.7700;17.2432;18.7989;Sloan;DR6;588848900984733921;G12_Y1_BN1_325
   7212;176.22582;+00.71137;19.0678;-2.00000;4;  ;Sp;rd;20.8955;19.9552;19.0830;18.6827;18.4740;18.0979;17.8406;19.1230;Sloan;DR6;588848900984733925;G12_Y1_ND1_362
   7213;176.10901;+00.64792;19.2579;-2.00000;4;  ;Sp;rd;20.8479;19.7852;19.2625;18.9835;18.9096;18.8637;18.6011;19.3516;Sloan;DR6;588848900984733938;G12_Y1_ND1_364
   7214;176.12549;+00.80778;18.9523; 0.27463;4;12;Sp;rd;21.1149;20.2320;18.9579;18.4817;18.1620;17.8932;17.5627;18.7960;Sloan;DR6;588848900984733941;G12_Y1_BN1_308
   7215;176.16859;+00.81403;19.5393;-2.00000;3;  ;Sp;rd;       ;21.3308;19.5692;18.9568;18.6760;18.2711;17.5394;19.3837;Sloan;DR6;588848900984733945;G12_Y3_021_253
   7216;176.17394;+00.73767;17.8195; 0.32971;5;12;Sp;rd;20.4711;19.2816;17.6819;17.0778;16.7412;16.3632;15.9924;17.5339;Sloan;DR6;588848900984733947;79880582875578368
   7217;176.19105;+00.83904;19.7387;-2.00000;3;  ;Sp;rd;21.6097;20.9359;19.6426;19.1439;18.8439;18.5296;18.1334;19.5875;Sloan;DR6;588848900984733955;G12_Y3_010_146
   7218;176.19545;+00.75968;19.1745;-2.00000;4;  ;Sp;rd;20.9979;20.3741;19.1668;18.6673;18.3358;17.9233;17.5893;19.0676;Sloan;DR6;588848900984733957;G12_Y1_BN1_319
   7219;176.20448;+00.76374;19.3886;-2.00000;4;  ;Sp;rd;22.5214;20.3825;19.2220;18.7046;18.3830;18.2285;17.6253;19.3300;Sloan;DR6;588848900984733959;G12_Y1_ND1_358
   7220;176.20633;+00.83222;19.0555;-2.00000;4;  ;Sp;rd;21.9479;20.6309;19.0571;18.4862;18.0673;17.5403;17.1047;18.9165;Sloan;DR6;588848900984733964;G12_Y1_ND1_355
   7221;176.20692;+00.78883;19.4670;-2.00000;4;  ;Sp;rd;23.6485;21.0466;19.4645;18.9682;18.7485;18.2529;17.8585;19.3968;Sloan;DR6;588848900984733967;G12_Y2_015_137
   7222;176.10205;+00.63493;19.6773;-2.00000;4;  ;Sp;rd;20.9497;20.4494;19.6668;19.3232;19.3019;18.9084;18.4660;19.7238;Sloan;DR6;588848900984733997;G12_Y3_010_141
   7223;176.17159;+00.79666;19.6151;-2.00000;4;  ;Sp;rd;21.1470;19.9776;19.6494;19.2467;19.3525;19.1979;18.8872;19.6423;Sloan;DR6;588848900984734027;G12_Y2_032_140
   7224;176.17491;+00.70802;19.3736;-2.00000;4;  ;Sp;rd;20.8722;19.7463;19.3777;19.1831;19.4512;19.0778;19.2250;19.3407;Sloan;DR6;588848900984734028;G12_Y1_ND1_360
   7225;176.20374;+00.79027;19.5227;-2.00000;4;  ;Sp;rd;22.3167;20.5159;19.5754;19.1582;18.6828;18.5593;18.1283;19.4406;Sloan;DR6;588848900984734039;G12_Y3_010_133
   7226;176.21597;+00.78036;19.5863;-2.00000;4;  ;Sp;rd;20.6798;20.0633;19.5341;19.3598;19.3158;19.1615;19.0350;19.5349;Sloan;DR6;588848900984734044;G12_Y2_015_138
   7227;176.11270;+00.75965;19.7507;-2.00000;3;  ;Sp;rd;22.4792;21.0940;19.6762;19.1149;18.5714;18.3752;17.6727;19.3470;Sloan;DR6;588848900984734144;G12_Y2_032_142
   7228;176.14280;+00.78002;19.6103;-2.00000;4;  ;Sp;rd;21.9193;20.0013;19.5190;19.4254;18.9178;18.7277;19.3233;20.3116;Sloan;DR6;588848900984734215;G12_Y2_032_141
